SPCD,COMMON_NAME,GENUS,SPECIES,VARIETY,SUBSPECIES,SPECIES_SYMBOL,E_SPGRPCD,W_SPGRPCD,MAJOR_SPGRPCD,STOCKING_SPGRPCD,FOREST_TYPE_SPGRPCD,EXISTS_IN_NCRS,EXISTS_IN_NERS,EXISTS_IN_PNWRS,EXISTS_IN_RMRS,EXISTS_IN_SRS,SITETREE,SFTWD_HRDWD,ST_EXISTS_IN_NCRS,ST_EXISTS_IN_NERS,ST_EXISTS_IN_PNWRS,ST_EXISTS_IN_RMRS,ST_EXISTS_IN_SRS,EAST,WEST,WOODLAND,MANUAL_START,MANUAL_END,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,CORE,JENKINS_SPGRPCD,JENKINS_TOTAL_B1,JENKINS_TOTAL_B2,JENKINS_STEM_WOOD_RATIO_B1,JENKINS_STEM_WOOD_RATIO_B2,JENKINS_STEM_BARK_RATIO_B1,JENKINS_STEM_BARK_RATIO_B2,JENKINS_FOLIAGE_RATIO_B1,JENKINS_FOLIAGE_RATIO_B2,JENKINS_ROOT_RATIO_B1,JENKINS_ROOT_RATIO_B2,JENKINS_SAPLING_ADJUSTMENT,WOOD_SPGR_GREENVOL_DRYWT,WOOD_SPGR_GREENVOL_DRYWT_CIT,BARK_SPGR_GREENVOL_DRYWT,BARK_SPGR_GREENVOL_DRYWT_CIT,MC_PCT_GREEN_WOOD,MC_PCT_GREEN_WOOD_CIT,MC_PCT_GREEN_BARK,MC_PCT_GREEN_BARK_CIT,WOOD_SPGR_MC12VOL_DRYWT,WOOD_SPGR_MC12VOL_DRYWT_CIT,BARK_VOL_PCT,BARK_VOL_PCT_CIT,RAILE_STUMP_DOB_B1,RAILE_STUMP_DIB_B1,RAILE_STUMP_DIB_B2
391,"American hornbeam, musclewood",Carpinus,caroliniana,,,CACA18,43,43,4,25,101,X,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.58,11,0.55,22,46.44828,9,89.4,22,0.7,11,8.6,21,0.12766,0.91979,0.12152
400,hickory spp.,Carya,spp.,,,CARYA,29,29,4,29,221,X,X,,,X,,H,X,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,N,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.74366,0.62,23,0.62,23,68.88,23,56.74,13,0.68,23,16,35,0.12798,0.92267,0.12506
401,water hickory,Carya,aquatica,,,CAAQ2,29,29,4,29,90,X,,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.74366,0.61,1,0.6,6,83.90164,1,60.25,22,0.62,1,16,21,0.12798,0.92267,0.12506
402,bitternut hickory,Carya,cordiformis,,,CACO15,29,29,4,29,92,X,X,,,X,X,H,X,X,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.74366,0.6,1,0.6,8,70.93333,1,60.25,22,0.66,1,16,21,0.12798,0.92267,0.12506
403,pignut hickory,Carya,glabra,,,CAGL8,29,29,4,29,92,X,X,,,X,,H,X,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.74366,0.66,1,0.6,8,65.10606,5,60.25,22,0.75,1,16,21,0.12798,0.92267,0.12506
404,pecan,Carya,illinoinensis,,,CAIL2,29,47,4,29,91,X,X,,X,X,,H,X,,,X,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.74366,0.6,1,0.6,6,65.6,1,60.25,22,0.66,1,16,21,0.12798,0.92267,0.12506
548,Carolina ash,Fraxinus,caroliniana,,,FRCA3,36,36,4,33,221,,,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.93622,0.51,24,0.46,24,61,24,86,24,0.55,24,16,24,0.12766,0.91979,0.12152
549,Texas ash,Fraxinus,texensis,,,FRTE,36,47,3,29,221,,,,,X,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.93622,0.51,24,0.46,24,61,24,86,24,0.55,24,16,24,0.12766,0.91979,0.12152
550,honeylocust spp.,Gleditsia,spp.,,,GLEDI,42,47,4,37,221,X,X,X,,X,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.93185,0.6,25,0.5,25,60,25,89,25,0.65,25,15,25,0.12766,0.91979,0.12152
551,waterlocust,Gleditsia,aquatica,,,GLAQ,42,42,4,25,151,X,,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.93185,0.6,25,0.5,25,60,25,89,25,0.65,25,15,25,0.12766,0.91979,0.12152
552,honeylocust,Gleditsia,triacanthos,,,GLTR,42,47,4,27,101,X,X,,X,X,,H,,,,X,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.93185,0.6,1,0.5,6,60.25,9,89.1,22,0.65,21,15,21,0.12766,0.91979,0.12152
555,loblolly-bay,Gordonia,lasianthus,,,GOLA,41,41,3,25,127,,,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.52,26,0.53,26,75.13,26,80.49,26,0.58,26,15.16,26,0.12766,0.91979,0.12152
561,"ginkgo, maidenhair tree",Ginkgo,biloba,,,GIBI2,43,47,3,37,146,X,X,X,,X,,H,,,,,,E,W,,2,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,75.13,26,80.49,26,0.58,26,15.16,26,0.12766,0.91979,0.12152
571,Kentucky coffeetree,Gymnocladus,dioicus,,,GYDI,42,42,4,25,101,X,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.93185,0.53,11,0.5,22,51.18868,22,60.26,22,0.6,11,15,21,0.12766,0.91979,0.12152
580,silverbell spp.,Halesia,spp.,,,HALES,43,43,3,37,221,X,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.42,11,0.5,22,67.88095,9,89.1,22,0.45,11,15,21,0.12766,0.91979,0.12152
581,Carolina silverbell,Halesia,carolina,,,HACA3,41,47,3,37,221,,,,,X,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.42,24,0.5,24,68,24,89,24,0.45,24,15,24,0.12766,0.91979,0.12152
582,two-wing silverbell,Halesia,diptera,,,HADI3,41,47,3,37,221,,,,,X,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.42,24,0.5,24,68,24,89,24,0.45,24,15,24,0.12766,0.91979,0.12152
583,little silverbell,Halesia,parviflora,,,HAPA2,41,47,3,37,221,,,,,X,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.42,24,0.5,24,68,24,89,24,0.45,24,15,24,0.12766,0.91979,0.12152
591,American holly,Ilex,opaca,,,ILOP,42,47,4,25,106,X,X,X,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.93185,0.5,11,0.5,22,82.7,9,89.1,22,0.57,11,15,21,0.12766,0.91979,0.12152
600,walnut spp.,Juglans,spp.,,,JUGLA,41,47,4,30,221,X,X,X,,X,,H,,,,,,E,W,,1.7,,,2/24/2005,333,,3/20/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.44,23,0.37,23,92,23,88.5,23,0.47,23,15,32,0.12766,0.91979,0.12152
601,butternut,Juglans,cinerea,,,JUCI,41,41,3,30,107,X,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.36,1,0.4,6,104.77778,5,88.3,22,0.38,1,15,21,0.12766,0.91979,0.12152
602,black walnut,Juglans,nigra,,,JUNI,40,47,4,30,108,X,X,X,X,X,X,H,X,,,X,,E,W,,1.7,,,2/24/2005,333,,9/29/2009,10497,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.8722,0.51,1,0.33,3,79.11765,5,89.39394,22,0.55,1,15,21,0.12766,0.91979,0.12152
603,northern California black walnut,Juglans,hindsii,,,JUHI,47,47,4,30,221,,,X,,,,H,,,,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.96395,0.44,24,0.37,24,92,24,88.5,24,0.47,24,15,24,0.12766,0.91979,0.12152
604,southern California black walnut,Juglans,californica,,,JUCA,47,47,4,30,221,,,X,,,,H,,,,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.96395,0.44,24,0.37,24,92,24,88.5,24,0.47,24,15,24,0.12766,0.91979,0.12152
605,Texas walnut,Juglans,microcarpa,,,JUMI,41,47,4,30,221,X,,,,X,,H,,,,,,E,W,,1.7,,,2/24/2005,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.44,24,0.37,24,92,24,88.5,24,0.47,24,15,24,0.12766,0.91979,0.12152
606,Arizona walnut,Juglans,major,,,JUMA,43,47,4,37,221,,,X,X,X,,H,,,,X,,,W,,2,,,2/24/2005,333,,3/20/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.96395,0.44,24,0.37,24,92,24,88.5,24,0.47,24,15,24,0.12766,0.91979,0.12152
611,sweetgum,Liquidambar,styraciflua,,,LIST2,34,47,3,31,109,X,X,X,,X,X,H,X,X,,,X,E,W,,1.7,,,2/24/2005,333,,7/4/2010,440,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.74856,0.46,1,0.42,5,74.19565,5,90.78571,11,0.52,1,15,36,0.12766,0.91979,0.12152
621,yellow-poplar,Liriodendron,tulipifera,,,LITU,39,39,3,33,110,X,X,,,X,X,H,X,X,,,X,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.85175,0.4,1,0.38,5,95,1,123.52632,13,0.42,1,18,36,0.12766,0.91979,0.12152
631,tanoak,Lithocarpus,densiflorus,,,LIDE3,47,47,4,25,136,,,X,,,,H,,,,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.96395,0.58,1,0.62,3,79.60345,9,60.25806,22,0.62,21,19,30,0.12766,0.91979,0.12152
641,Osage-orange,Maclura,pomifera,,,MAPO,43,43,4,29,101,X,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.76,11,0.6,22,30.73684,9,60.25,22,0.85,11,15,21,0.12766,0.91979,0.12152
650,magnolia spp.,Magnolia,spp.,,,MAGNO,41,41,3,33,151,X,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.43,23,0.44,23,91.75,23,92.75,23,0.47,23,15,21,0.12766,0.91979,0.12152
651,cucumbertree,Magnolia,acuminata,,,MAAC,41,41,3,33,151,X,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.44,1,0.44,6,78.47727,5,89.38636,22,0.48,1,15,21,0.12766,0.91979,0.12152
652,southern magnolia,Magnolia,grandiflora,,,MAGR4,41,41,3,33,151,,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.46,1,0.44,6,105.54348,5,89.38636,22,0.5,1,15,21,0.12766,0.91979,0.12152
653,sweetbay,Magnolia,virginiana,,,MAVI2,43,43,3,25,111,,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.42,11,0.44,22,86.97619,22,103.95455,11,0.46,11,15,21,0.12766,0.91979,0.12152
824,blackjack oak,Quercus,marilandica,,,QUMA3,28,28,4,29,206,X,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77993,0.59,24,0.58,24,75.27,24,83,24,0.66,24,19.12,24,0.12798,0.92267,0.12506
825,swamp chestnut oak,Quercus,michauxii,,,QUMI,25,25,4,29,87,X,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.76989,0.6,1,0.51,6,68.26667,5,88.52941,22,0.67,1,23,21,0.12798,0.92267,0.12506
826,chinkapin oak,Quercus,muehlenbergii,,,QUMU,25,47,4,29,207,X,X,X,X,X,,H,X,,X,X,,E,,,1.7,,,2/24/2005,333,,10/9/2009,440,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.76989,0.59,24,0.58,24,75.27,24,83,24,0.66,24,19.12,24,0.12798,0.92267,0.12506
827,water oak,Quercus,nigra,,,QUNI,28,28,4,29,204,X,X,,,X,X,H,,X,,,X,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77993,0.56,1,0.62,6,83.14286,5,73.17742,13,0.63,1,16,21,0.12798,0.92267,0.12506
828,Texas red oak,Quercus,texana,,,QUTE,28,28,4,29,143,X,,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77993,0.59,24,0.58,24,75.27,24,83,24,0.66,24,19.12,24,0.12798,0.92267,0.12506
829,Mexican blue oak,Quercus,oblongifolia,,,QUOB,48,48,4,38,210,,,,X,X,,H,,,,,,,W,X,1.7,,,2/24/2005,333,,8/10/2009,440,Y,10,-0.7152,1.7029,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.65075,0.59,24,0.58,24,75.27,24,83,24,0.66,24,19.12,24,0.12798,0.92267,0.12506
830,pin oak,Quercus,palustris,,,QUPA2,28,28,4,29,205,X,X,,,X,X,H,X,X,,,X,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77993,0.58,1,0.6,6,76.82759,5,89.63333,17,0.63,1,22,21,0.12798,0.92267,0.12506
831,willow oak,Quercus,phellos,,,QUPH,28,28,4,29,125,X,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77993,0.56,1,0.59,3,83.14286,5,90.13559,22,0.69,1,16,21,0.12798,0.92267,0.12506
10,fir spp.,Abies,spp.,,,ABIES,6,6,2,1,220,X,X,,,X,,S,,,,,,E,W,,1.7,,,2/24/2005,333,,3/19/2008,333,N,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60817,0.36,23,0.49,23,84,23,62.43,23,0.38,23,11.76,21,0.12667,0.914,0.11975
11,Pacific silver fir,Abies,amabilis,,,ABAM,12,12,2,18,1,,,X,,,X,S,,,X,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60193,0.4,1,0.44,7,70,7,63.90909,18,0.43,1,14,30,0.12667,0.914,0.11975
12,balsam fir,Abies,balsamea,,,ABBA,6,6,2,1,55,X,X,,,X,X,S,X,X,,,,E,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60817,0.33,1,0.4,4,118.54545,4,100.325,12,0.35,1,12,35,0.12667,0.914,0.11975
14,Santa Lucia or bristlecone fir,Abies,bracteata,,,ABBR,12,12,2,18,2,,,X,,,,S,,,,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60193,0.36,24,0.49,24,84,24,62.43,24,0.38,24,11.76,24,0.12667,0.914,0.11975
15,white fir,Abies,concolor,,,ABCO,12,12,2,15,2,X,,X,X,X,X,S,,,X,X,,,W,,1.7,,,2/24/2005,333,,8/10/2009,440,Y,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60193,0.37,1,0.56,3,103.56757,4,63.125,18,0.39,1,12,21,0.12667,0.914,0.11975
16,Fraser fir,Abies,fraseri,,,ABFR,9,9,2,1,56,X,X,,,X,,S,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.63086,0.36,24,0.49,24,84,24,62.43,24,0.38,24,11.76,24,0.12667,0.914,0.11975
17,grand fir,Abies,grandis,,,ABGR,12,12,2,18,3,,,X,X,,X,S,,,X,X,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60193,0.35,1,0.57,3,106.05714,4,63.07018,18,0.37,1,12,21,0.12667,0.914,0.11975
18,corkbark fir,Abies,lasiocarpa,arizonica,,ABLAA,12,12,2,1,4,,,,X,X,X,S,,,,X,,,W,,1.7,,,2/24/2005,333,,8/10/2009,440,Y,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60193,0.36,24,0.49,24,84,24,62.43,24,0.38,24,11.76,24,0.12667,0.914,0.11975
19,subalpine fir,Abies,lasiocarpa,,,ABLA,12,12,2,1,4,,,X,X,X,X,S,,,X,X,,,W,,1.7,,,2/24/2005,333,,8/10/2009,440,Y,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60193,0.31,1,0.5,3,44.74194,4,63.46,18,0.32,1,10.8,27,0.12667,0.914,0.11975
20,California red fir,Abies,magnifica,,,ABMA,12,12,2,18,5,,,X,X,,X,S,,,X,X,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60193,0.36,1,0.44,3,113.66667,4,20.18182,7,0.38,1,10.8,21,0.12667,0.914,0.11975
21,Shasta red fir,Abies,shastensis,,,ABSH,12,12,2,18,5,,,X,X,,X,S,,,X,X,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60193,0.36,24,0.49,24,84,24,62.43,24,0.38,24,11.76,24,0.12667,0.914,0.11975
22,noble fir,Abies,procera,,,ABPR,12,12,2,18,7,,,X,X,,X,S,,,X,X,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,3,-2.5384,2.4814,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60193,0.37,1,0.49,3,29.94595,4,63.53061,18,0.39,1,10.8,21,0.12667,0.914,0.11975
40,white-cedar spp.,Chamaecyparis,spp.,,,CHAMA4,9,24,2,20,220,,X,X,,,,S,,,,,,E,W,,2,,,2/24/2005,333,,3/19/2008,333,N,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.63086,0.37,23,0.4,23,77.33,23,92,23,0.4,23,11.58,21,0.12667,0.914,0.11975
41,Port-Orford-cedar,Chamaecyparis,lawsoniana,,,CHLA,24,24,2,18,8,,,X,,,,S,,,,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789,0.39,1,0.4,7,74,1,64.275,1,0.43,1,11.6,21,0.12667,0.914,0.11975
42,Alaska yellow-cedar,Chamaecyparis,nootkatensis,,,CHNO,24,24,2,18,9,,,X,,,X,S,,,X,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789,0.42,1,0.4,18,71.71429,16,112.35,18,0.44,1,11.6,27,0.12667,0.914,0.11975
43,Atlantic white-cedar,Chamaecyparis,thyoides,,,CHTH2,9,9,2,16,59,,X,,,X,X,S,,X,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.63086,0.31,1,0.4,6,86.09677,16,100.325,7,0.32,1,11.6,21,0.12667,0.914,0.11975
50,cypress,Cupressus,spp.,,,CUPRE,24,24,2,10,12,,,X,,,,S,,,,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,N,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789,0.41,26,0.42,26,74.29,26,70.5,26,0.44,26,14.31,26,0.12667,0.914,0.11975
51,Arizona cypress,Cupressus,arizonica,,,CUAR,24,24,2,10,12,,,X,X,X,,S,,,,X,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789,0.41,26,0.42,26,74.29,26,70.5,26,0.44,26,14.31,26,0.12667,0.914,0.11975
52,Baker or Modoc cypress,Cupressus,bakeri,,,CUBA,24,24,2,10,12,,,X,,,,S,,,,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789,0.41,26,0.42,26,74.29,26,70.5,26,0.44,26,14.31,26,0.12667,0.914,0.11975
53,Tecate cypress,Cupressus,forbesii,,,CUFO2,24,24,2,10,12,,,X,,,,S,,,,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789,0.41,26,0.42,26,74.29,26,70.5,26,0.44,26,14.31,26,0.12667,0.914,0.11975
654,bigleaf magnolia,Magnolia,macrophylla,,,MAMA2,43,43,4,33,151,,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.43,24,0.44,24,91.75,24,92.75,24,0.47,24,15,24,0.12766,0.91979,0.12152
655,mountain or Fraser magnolia,Magnolia,fraseri,,,MAFR,41,41,3,33,151,,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.4,11,0.44,22,96.325,22,89.38636,22,0.44,11,15,21,0.12766,0.91979,0.12152
657,pyramid magnolia,Magnolia,pyramidata,,,MAPY,41,47,3,33,151,,,,,X,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.43,24,0.44,24,91.75,24,92.75,24,0.47,24,15,24,0.12766,0.91979,0.12152
658,umbrella magnolia,Magnolia,tripetala,,,MATR,41,47,3,33,151,X,X,,,X,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.43,24,0.44,24,91.75,24,92.75,24,0.47,24,15,24,0.12766,0.91979,0.12152
